"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tries deploying an arm64 charm on amd64 host.","141297","test_arm_charm_on_amd_host","tests.integration","2025-09-06","passed","2025-09-06","","test_architecture","",""
"Test encryption when backend database is using TLS.","326622","test_build_deploy_and_relate","tests.integration","2025-09-06","passed","2025-09-06","","test_tls","",""
"Test data integrator along with TLS operator","35814","test_external_connectivity_with_data_integrator_and_tls","tests.integration","2025-09-06","passed","2025-09-06","","test_data_integrator","",""
"Test encryption when backend database is using TLS.","108181","test_deploy_and_relate","tests.integration","2025-09-06","passed","2025-09-06","","test_tls","",""
"Ensure removal of VIP results in connection through data-integrator.","148292","test_remove_vip","tests.integration","2025-09-06","passed","2025-09-06","","test_hacluster","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration","2025-09-06","skipped","2025-09-06","","test_architecture","",""
"Test that the exporter endpoint works when related with TLS","239466","test_exporter_endpoint","tests.integration","2025-09-06","passed","2025-09-06","","test_exporter_with_tls","",""
"Test encryption when backend database is using TLS.","310171","test_external_connectivity_with_data_integrator","tests.integration","2025-09-06","passed","2025-09-06","","test_data_integrator","",""
"Ensure that mysqlrouter is externally accessible with TLS integration.","206023","test_tls_along_with_ha_cluster","tests.integration","2025-09-06","passed","2025-09-06","","test_hacluster","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","131960","test_expose_external_with_tls","tests.integration","2025-09-06","passed","2025-09-06","","test_expose_external","",""
"Test the database relation.","1018170","test_database_relation","tests.integration","2025-09-06","broken","2025-09-06","","test_charm","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","152684","test_deploy_edge","tests.integration","2025-09-06","passed","2025-09-06","","test_upgrade","",""
"Upgrade to an invalid version and test rollback.

    Relies on the charm built in the previous test (test_upgrade_from_edge).
    Furthermore, the previous test will refresh the charm till revision 102.
    This test will refresh the charm till the revision in src/snap.py, thus avoiding
    no-ops.
    ","0","test_fail_and_rollback","tests.integration","2025-09-06","skipped","2025-09-06","","test_upgrade","",""
"Test the failover of the hacluster leader.","78392","test_hacluster_failover","tests.integration","2025-09-06","passed","2025-09-06","","test_hacluster","",""
"Test the expose-external config option.","153595","test_expose_external","tests.integration","2025-09-06","passed","2025-09-06","","test_expose_external","",""
"","305836","test_ubuntu_pro","tests.integration","2025-09-06","passed","2025-09-06","","test_subordinate_charms","",""
"Test the log rotation of mysqlrouter logs.","264261","test_log_rotation","tests.integration","2025-09-06","passed","2025-09-06","","test_log_rotation","",""
"","64320","test_landscape_client","tests.integration","2025-09-06","passed","2025-09-06","","test_subordinate_charms","",""
"Test external connectivity and VIP with data-integrator hacluster.","954730","test_external_connectivity_vip_with_hacluster","tests.integration","2025-09-06","passed","2025-09-06","","test_hacluster","",""
"Test encryption when backend database is using TLS.","47978","test_connected_encryption","tests.integration","2025-09-06","passed","2025-09-06","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","22885","test_upgrade_from_edge","tests.integration","2025-09-06","failed","2025-09-06","","test_upgrade","",""
"Test that exporter endpoint is functional.","298082","test_exporter_endpoint","tests.integration","2025-09-06","passed","2025-09-06","","test_exporter","",""
"Test the database relation.","436009","test_database_relation","tests.integration","2025-09-06","passed","2025-09-06","","test_database","",""
