"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-09-12","skipped","2026-09-12","","test_architecture","",""
"Test log rotation.","256868","test_log_rotation","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_log_rotation","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","434260","test_deploy_edge","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_upgrade","",""
"Tries deploying an arm64 charm on amd64 host.","99907","test_arm_charm_on_amd_host","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_architecture","",""
"Test the database relation.","388307","test_database_relation","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_charm","",""
"Test external connectivity with data-integrator ha-cluster.","1030710","test_external_connectivity_with_ha_cluster","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_hacluster","",""
"Tests Landscape client charm alongside the MySQL charms.","1202251","test_landscape_client","tests.integration.integration","2026-09-12","broken","2026-09-12","","test_subordinate_charms","",""
"Test the expose-external config option.","142768","test_expose_external","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_expose_external","",""
"Test the database relation.","452281","test_database_relation","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_database","",""
"Test that exporter endpoint is functional.","676439","test_exporter_endpoint","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_exporter_with_tls","",""
"Test the lack of VIP in the MySQL Router application.","56522","test_router_without_vip","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_hacluster","",""
"Test that exporter endpoint is functional.","598425","test_exporter_endpoint","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_exporter","",""
"Test a refresh failure and its rollback.","168639","test_fail_and_rollback","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","132760","test_deploy_edge","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_upgrade_from_v2","",""
"Tests Ubuntu pro charm alongside the MySQL charms.","281940","test_ubuntu_pro","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_subordinate_charms","",""
"Test the shared-db legacy relation.","569972","test_shared_db","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_shared_db","",""
"Test encryption when backend database is using TLS.","35269","test_connected_encryption","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_tls","",""
"Test the certificates of the MySQL Router application.","122761","test_router_certificates","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_hacluster","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","60517","test_expose_external_with_tls","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_expose_external","",""
"Test encryption when backend database is using TLS.","258597","test_deploy_and_relate","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_tls","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","330303","test_upgrade_from_edge","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_upgrade","",""
"Test connectivity when backend database is using Data integrator.","264470","test_data_integrator_connectivity","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_data_integrator","",""
"Test the failover of the ha-cluster leader.","10324","test_ha_cluster_failover","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_hacluster","",""
"Upgrade mysqlrouter from v2 to v3 while ensuring continuous writes incrementing.","112704","test_upgrade_from_v2","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_upgrade_from_v2","",""
"Test connectivity when backend database is using TLS.","36049","test_data_integrator_connectivity_with_tls","tests.integration.integration","2026-09-12","passed","2026-09-12","","test_data_integrator","",""
